Date,Time,Latitude,N/S Indicator,Longitude,E/W Indicator,Speed (km/h),Number of Satellites in View,Number of Active Satellites,Active Satellite IDs,Average SNR
2024-09-13,13:50:57,49.18874726666666675,N,-122.84773586666666745,W,26.53,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,35.10 dB
2024-09-13,13:50:58,49.18867826666666332,N,-122.84773663333332649,W,27.88,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,35.79 dB
2024-09-13,13:50:59,49.18860596666666396,N,-122.84773838333333629,W,28.95,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,36.00 dB
2024-09-13,13:51:00,49.18853266666666713,N,-122.84774221666665994,W,28.47,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,33.90 dB
2024-09-13,13:51:01,49.18846236666666982,N,-122.84774724999999762,W,27.19,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,33.57 dB
2024-09-13,13:51:02,49.18839558333333173,N,-122.84775403333333088,W,26.39,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,34.30 dB
2024-09-13,13:51:03,49.18833035000000109,N,-122.84776193333333083,W,26.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,36.63 dB
2024-09-13,13:51:04,49.18826628333333417,N,-122.84776968333333969,W,25.41,33,31,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB45,34.29 dB
2024-09-13,13:51:05,49.18820468333333196,N,-122.84777776666666682,W,24.24,33,31,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB45,31.94 dB
2024-09-13,13:51:06,49.18814561666666663,N,-122.84778413333333447,W,22.49,33,31,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB45,33.10 dB
2024-09-13,13:51:07,49.18809443333333320,N,-122.84778813333333858,W,16.56,33,30,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,33.77 dB
2024-09-13,13:51:08,49.18806556666666552,N,-122.84778983333333713,W,6.60,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,34.13 dB
2024-09-13,13:51:09,49.18805908333333576,N,-122.84779053333333820,W,0.29,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42; GB45,35.23 dB
2024-09-13,13:51:10,49.18805961666666349,N,-122.84779071666666539,W,0.38,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB41; GB42; GB45,36.31 dB
2024-09-13,13:51:11,49.18806004999999715,N,-122.84779145000000256,W,0.35,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA33; GA29; GA30; GB14; GB24; GB26; GB41; GB42; GB45,35.60 dB
2024-09-13,13:51:12,49.18806196666666608,N,-122.84779171666666286,W,0.01,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA30; GA33; GA29; GB14; GB24; GB26; GB41; GB42; GB45,35.50 dB
2024-09-13,13:51:13,49.18806010000000128,N,-122.84779146666666350,W,0.02,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA30; GA33; GA29; GB14; GB24; GB26; GB41; GB42; GB45,35.43 dB
2024-09-13,13:51:14,49.18806004999999715,N,-122.84779148333333865,W,0.02,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA30; GA33; GA29; GB14; GB24; GB41; GB42; GB45,35.76 dB
2024-09-13,13:51:15,49.18806003333333621,N,-122.84779149999999959,W,0.02,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA30; GA33; GA29; GB14; GB24; GB41; GB42; GB45,36.17 dB
2024-09-13,13:51:16,49.18806001666666816,N,-122.84779149999999959,W,0.01,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA30; GA33; GA29; GB14; GB24; GB41; GB42; GB45,35.79 dB
2024-09-13,13:51:17,49.18806001666666816,N,-122.84779149999999959,W,0.01,32,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA33; GA29; GA30; GB14; GB24; GB41; GB42; GB45,36.14 dB
2024-09-13,13:51:18,49.18806046666666987,N,-122.84779183333333208,W,0.02,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA33; GA29; GA30; GB14; GB24; GB41; GB42; GB45,35.97 dB
2024-09-13,13:51:19,49.18806124999999696,N,-122.84779206666667051,W,0.00,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,35.97 dB
2024-09-13,13:51:20,49.18806049999999885,N,-122.84779183333333208,W,0.01,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,35.83 dB
2024-09-13,13:51:21,49.18806046666666987,N,-122.84779183333333208,W,0.01,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42; GB45,36.31 dB
2024-09-13,13:51:22,49.18806046666666987,N,-122.84779181666667114,W,0.01,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB41; GB42; GB45,35.90 dB
2024-09-13,13:51:38,49.18806386666666697,N,-122.84779324999999517,W,0.03,31,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB41; GB42; GB45,36.07 dB
2024-09-13,13:51:39,49.18806395000000009,N,-122.84779335000000344,W,0.07,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB26; GB41; GB42; GB45,35.70 dB
2024-09-13,13:51:40,49.18806478333333132,N,-122.84779341666666141,W,0.01,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB26; GB41; GB42; GB45,35.37 dB
2024-09-13,13:51:41,49.18806396666666814,N,-122.84779335000000344,W,0.01,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB26; GB41; GB42; GB45,35.47 dB
2024-09-13,13:51:42,49.18806395000000009,N,-122.84779335000000344,W,0.01,32,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.33 dB
2024-09-13,13:51:43,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.80 dB
2024-09-13,13:51:44,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.77 dB
2024-09-13,13:51:45,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.30 dB
2024-09-13,13:51:46,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,36.03 dB
2024-09-13,13:51:47,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.83 dB
2024-09-13,13:51:48,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.80 dB
2024-09-13,13:51:49,49.18806393333333205,N,-122.84779335000000344,W,0.01,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,35.70 dB
2024-09-13,13:51:50,49.18806393333333205,N,-122.84779333333332829,W,0.00,31,29,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,36.90 dB
2024-09-13,13:51:51,49.18806393333333205,N,-122.84779333333332829,W,0.01,31,29,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,36.45 dB
2024-09-13,13:51:52,49.18806390000000306,N,-122.84779331666666735,W,0.12,31,29,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,36.48 dB
2024-09-13,13:51:53,49.18806115000000290,N,-122.84779346666667266,W,3.57,31,29,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42; GB45,36.17 dB
2024-09-13,13:51:54,49.18804475000000309,N,-122.84779481666666356,W,8.97,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42,36.64 dB
2024-09-13,13:51:55,49.18802304999999819,N,-122.84779659999999524,W,8.42,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42,37.43 dB
2024-09-13,13:51:56,49.18800221666666772,N,-122.84779651666666211,W,8.18,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB26; GB41; GB42,38.18 dB
2024-09-13,13:51:57,49.18797731666666806,N,-122.84779020000000571,W,13.38,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42,36.82 dB
2024-09-13,13:51:58,49.18794283333333084,N,-122.84776268333332894,W,17.80,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42,36.89 dB
2024-09-13,13:51:59,49.18790841666666580,N,-122.84770898333333378,W,21.56,31,28,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB41; GB42,35.68 dB
2024-09-13,13:52:00,49.18788339999999693,N,-122.84762966666666273,W,25.10,31,27,GP2; GP3; GP4; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,35.15 dB
2024-09-13,13:52:01,49.18787108333333435,N,-122.84753053333332673,W,28.47,31,27,GP2; GP3; GP4; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,33.00 dB
2024-09-13,13:52:02,49.18786328333333557,N,-122.84741691666665986,W,31.77,31,27,GP2; GP3; GP4; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,34.44 dB
2024-09-13,13:52:03,49.18785458333333338,N,-122.84729173333333563,W,34.49,31,27,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,35.30 dB
2024-09-13,13:52:04,49.18784838333333198,N,-122.84715691666666260,W,36.55,30,26,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,36.42 dB
2024-09-13,13:52:05,49.18784441666666396,N,-122.84701538333332849,W,38.23,30,26,GP2; GP3; GP4; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,37.65 dB
2024-09-13,13:52:06,49.18784171666666793,N,-122.84686721666666642,W,39.81,30,26,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.19 dB
2024-09-13,13:52:07,49.18783978333333096,N,-122.84671475000000385,W,40.32,30,26,GP2; GP3; GP4; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.77 dB
2024-09-13,13:52:08,49.18783820000000162,N,-122.84656173333333129,W,40.03,31,27,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.19 dB
2024-09-13,13:52:09,49.18783696666666572,N,-122.84641143333332991,W,38.86,31,27,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.26 dB
2024-09-13,13:52:10,49.18783539999999732,N,-122.84626658333333182,W,37.48,31,27,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,36.78 dB
2024-09-13,13:52:11,49.18783340000000237,N,-122.84612718333333703,W,35.54,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,35.75 dB
2024-09-13,13:52:12,49.18783104999999978,N,-122.84599836666666306,W,31.69,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.64 dB
2024-09-13,13:52:13,49.18782931666666514,N,-122.84588611666666225,W,27.14,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.57 dB
2024-09-13,13:52:14,49.18782811666666532,N,-122.84579301666666140,W,21.03,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,37.21 dB
2024-09-13,13:52:15,49.18782699999999863,N,-122.84572824999999341,W,13.20,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.96 dB
2024-09-13,13:52:16,49.18782468333333213,N,-122.84568328333332943,W,11.57,32,28,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.93 dB
2024-09-13,13:52:17,49.18781560000000042,N,-122.84563966666667056,W,13.32,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,35.55 dB
2024-09-13,13:52:18,49.18779156666666807,N,-122.84559831666666696,W,16.26,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.86 dB
2024-09-13,13:52:19,49.18774896666666763,N,-122.84556811666666931,W,21.99,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,37.43 dB
2024-09-13,13:52:20,49.18768633333333185,N,-122.84555075000000102,W,29.00,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,37.71 dB
2024-09-13,13:52:21,49.18760590000000121,N,-122.84554756666666719,W,35.92,32,28,GP2; GP3; GP4; GP17; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA19; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,38.21 dB
2024-09-13,13:52:22,49.18750971666666771,N,-122.84554831666666530,W,41.89,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,38.54 dB
2024-09-13,13:52:23,49.18739959999999911,N,-122.84555123333333881,W,46.64,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,38.57 dB
2024-09-13,13:52:24,49.18727933333333624,N,-122.84555480000000216,W,50.46,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,37.52 dB
2024-09-13,13:52:25,49.18715040000000016,N,-122.84555878333333112,W,53.01,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB40; GB41; GB42,36.83 dB
2024-09-13,13:52:26,49.18701946666666913,N,-122.84556204999999807,W,51.93,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB40; GB41; GB42,36.90 dB
2024-09-13,13:52:27,49.18689486666666966,N,-122.84556480000000533,W,47.95,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB40; GB41; GB42,36.90 dB
2024-09-13,13:52:28,49.18678163333333231,N,-122.84556723333332684,W,43.09,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB40; GB41; GB42,36.55 dB
2024-09-13,13:52:29,49.18667913333333530,N,-122.84556943333333834,W,40.24,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB40; GB41; GB42,37.48 dB
2024-09-13,13:52:30,49.18658088333333467,N,-122.84557151666666641,W,39.28,33,29,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB41; GB42; GB40,37.41 dB
2024-09-13,13:52:31,49.18648460000000000,N,-122.84557366666666667,W,38.49,33,30,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA10; GA11; GA27; GA29; GA33; GA30; GB14; GB24; GB41; GB42; GB40,37.77 dB
2024-09-13,13:52:32,49.18638831666666533,N,-122.84557611666666332,W,40.15,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.57 dB
2024-09-13,13:52:33,49.18628298333333504,N,-122.84557784999999797,W,45.32,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.50 dB
2024-09-13,13:52:34,49.18616554999999835,N,-122.84557974999999885,W,49.33,32,28,GP2; GP3; GP4; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB41; GB42,38.61 dB
