Date,Time,Latitude,N/S Indicator,Longitude,E/W Indicator,Speed (km/h),Number of Satellites in View,Number of Active Satellites,Active Satellite IDs,Average SNR
2024-09-13,13:27:54,49.16190064999999976,N,-122.89145659999999793,W,0.00,34,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.97 dB
2024-09-13,13:27:55,49.16190064999999976,N,-122.89145659999999793,W,0.00,33,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.03 dB
2024-09-13,13:27:56,49.16190064999999976,N,-122.89145659999999793,W,0.00,33,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.06 dB
2024-09-13,13:27:57,49.16190063333333171,N,-122.89145661666667309,W,0.00,33,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.18 dB
2024-09-13,13:27:58,49.16190063333333171,N,-122.89145661666667309,W,0.00,33,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.97 dB
2024-09-13,13:27:59,49.16190063333333171,N,-122.89145661666667309,W,0.00,34,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.27 dB
2024-09-13,13:28:00,49.16190063333333171,N,-122.89145661666667309,W,0.00,34,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.82 dB
2024-09-13,13:28:01,49.16190063333333171,N,-122.89145661666667309,W,0.00,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.15 dB
2024-09-13,13:28:02,49.16190063333333171,N,-122.89145661666667309,W,0.00,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.06 dB
2024-09-13,13:28:03,49.16190063333333171,N,-122.89145661666667309,W,0.00,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.42 dB
2024-09-13,13:28:04,49.16190063333333171,N,-122.89145661666667309,W,0.01,34,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.00 dB
2024-09-13,13:28:05,49.16190063333333171,N,-122.89145661666667309,W,0.00,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.24 dB
2024-09-13,13:28:06,49.16190063333333171,N,-122.89145661666667309,W,0.01,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.18 dB
2024-09-13,13:28:07,49.16190063333333171,N,-122.89145661666667309,W,0.00,35,33,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.18 dB
2024-09-13,13:28:08,49.16190063333333171,N,-122.89145661666667309,W,0.01,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.85 dB
2024-09-13,13:28:09,49.16190061666666367,N,-122.89145661666667309,W,0.01,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.82 dB
2024-09-13,13:28:10,49.16190061666666367,N,-122.89145661666667309,W,0.01,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.76 dB
2024-09-13,13:28:11,49.16190061666666367,N,-122.89145661666667309,W,0.00,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.97 dB
2024-09-13,13:28:12,49.16190063333333171,N,-122.89145661666667309,W,0.01,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.00 dB
2024-09-13,13:28:13,49.16190054999999859,N,-122.89145623333332935,W,1.40,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.71 dB
2024-09-13,13:28:14,49.16190273333333494,N,-122.89144663333333085,W,4.65,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.32 dB
2024-09-13,13:28:15,49.16190790000000277,N,-122.89142386666667051,W,7.79,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.09 dB
2024-09-13,13:28:16,49.16191485000000228,N,-122.89139191666666306,W,10.36,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.09 dB
2024-09-13,13:28:17,49.16192381666666478,N,-122.89134861666666154,W,13.51,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.12 dB
2024-09-13,13:28:18,49.16193418333333653,N,-122.89129339999999502,W,17.50,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.26 dB
2024-09-13,13:28:19,49.16194626666666778,N,-122.89122001666666506,W,22.24,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.41 dB
2024-09-13,13:28:20,49.16195865000000254,N,-122.89112971666666851,W,26.29,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.97 dB
2024-09-13,13:28:21,49.16197143333333486,N,-122.89102331666666146,W,30.18,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.97 dB
2024-09-13,13:28:22,49.16198368333333235,N,-122.89090285000000335,W,33.66,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.82 dB
2024-09-13,13:28:23,49.16199323333333382,N,-122.89076876666666749,W,36.75,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.18 dB
2024-09-13,13:28:24,49.16199840000000165,N,-122.89062528333333546,W,37.97,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.65 dB
2024-09-13,13:28:25,49.16199978333333576,N,-122.89047778333333838,W,39.08,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.56 dB
2024-09-13,13:28:26,49.16200016666666528,N,-122.89032573333332721,W,40.78,35,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.62 dB
2024-09-13,13:28:27,49.16200116666666986,N,-122.89016490000000204,W,43.29,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.56 dB
2024-09-13,13:28:28,49.16200288333333646,N,-122.88999461666666946,W,45.71,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.06 dB
2024-09-13,13:28:29,49.16200374999999667,N,-122.88981523333333712,W,48.19,34,34,GP2; GP3; GP4; GP10; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA12; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.88 dB
2024-09-13,13:28:30,49.16200355000000144,N,-122.88962686666666002,W,50.61,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.38 dB
2024-09-13,13:28:31,49.16200216666666734,N,-122.88943048333332797,W,51.52,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.85 dB
2024-09-13,13:28:32,49.16199933333333405,N,-122.88923598333333587,W,50.01,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.68 dB
2024-09-13,13:28:33,49.16199410000000114,N,-122.88904644999999505,W,49.49,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.88 dB
2024-09-13,13:28:34,49.16198556666666519,N,-122.88885841666666465,W,49.23,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.24 dB
2024-09-13,13:28:35,49.16197568333333123,N,-122.88867165000000625,W,48.91,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.35 dB
2024-09-13,13:28:36,49.16196626666666702,N,-122.88848621666666361,W,48.55,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.21 dB
2024-09-13,13:28:37,49.16195714999999922,N,-122.88830230000000654,W,48.21,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.29 dB
2024-09-13,13:28:38,49.16194804999999945,N,-122.88811990000000662,W,47.78,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.26 dB
2024-09-13,13:28:39,49.16193923333333515,N,-122.88793741666667358,W,48.39,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.88 dB
2024-09-13,13:28:40,49.16193216666666643,N,-122.88775189999999782,W,49.14,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.76 dB
2024-09-13,13:28:41,49.16192701666666665,N,-122.88756373333333727,W,49.77,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.32 dB
2024-09-13,13:28:42,49.16192343333333525,N,-122.88737335000000428,W,49.84,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.35 dB
2024-09-13,13:28:43,49.16192371666666361,N,-122.88718495000000530,W,48.87,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.62 dB
2024-09-13,13:28:44,49.16193249999999892,N,-122.88700008333333358,W,48.60,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.62 dB
2024-09-13,13:28:45,49.16195056666666829,N,-122.88681604999999308,W,48.79,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.35 dB
2024-09-13,13:28:46,49.16197678333332988,N,-122.88663454999999658,W,48.05,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.50 dB
2024-09-13,13:28:47,49.16200860000000006,N,-122.88646066666666457,W,46.94,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.94 dB
2024-09-13,13:28:48,49.16204659999999649,N,-122.88629208333333054,W,46.58,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.21 dB
2024-09-13,13:28:49,49.16209211666666334,N,-122.88612896666666074,W,46.40,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.65 dB
2024-09-13,13:28:50,49.16214416666666409,N,-122.88597221666667281,W,45.96,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.74 dB
2024-09-13,13:28:51,49.16220140000000072,N,-122.88582018333333679,W,46.07,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,40.44 dB
2024-09-13,13:28:52,49.16226423333333173,N,-122.88567381666666734,W,45.84,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.76 dB
2024-09-13,13:28:53,49.16233396666666522,N,-122.88553520000000674,W,46.02,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.29 dB
2024-09-13,13:28:54,49.16240926666666411,N,-122.88540134999999509,W,46.71,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.32 dB
2024-09-13,13:28:55,49.16248931666666522,N,-122.88527019999999368,W,47.34,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.76 dB
2024-09-13,13:28:56,49.16257219999999961,N,-122.88514006666666489,W,48.09,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.26 dB
2024-09-13,13:28:57,49.16265688333333372,N,-122.88501006666666626,W,48.23,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.59 dB
2024-09-13,13:28:58,49.16273975000000007,N,-122.88487816666666674,W,48.15,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.41 dB
2024-09-13,13:28:59,49.16281899999999894,N,-122.88473955000000615,W,48.36,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.91 dB
2024-09-13,13:29:00,49.16289368333332988,N,-122.88459501666666540,W,48.04,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.76 dB
2024-09-13,13:29:01,49.16295939999999831,N,-122.88444350000000327,W,47.54,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.00 dB
2024-09-13,13:29:02,49.16301663333333494,N,-122.88428444999999556,W,48.05,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.76 dB
2024-09-13,13:29:03,49.16306903333333622,N,-122.88411689999999510,W,49.23,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.47 dB
2024-09-13,13:29:04,49.16311488333333557,N,-122.88394118333333438,W,50.08,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.53 dB
2024-09-13,13:29:05,49.16315091666666603,N,-122.88375626666666562,W,51.12,33,33,GP2; GP3; GP4; GP10; GP12; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.67 dB
2024-09-13,13:29:06,49.16317868333333507,N,-122.88356451666666658,W,51.92,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,38.56 dB
2024-09-13,13:29:07,49.16319759999999661,N,-122.88336714999999799,W,52.67,34,34,GP2; GP3; GP4; GP10; GP12; GP17; GP19; GP21; GP25; GP28; GP31; GP32; GL70; GL71; GL72; GL73; GL74; GL80; GL86; GL87; GL88; GA11; GA27; GA29; GA30; GA33; GB14; GB24; GB26; GB40; GB41; GB42; GB43; GB45,39.09 dB
